pca_1,pca_2,pca_3,pca_4,pca_5
2.3816105724128622,2.3077067169956136,1.233588828318905,-1.4082521812849667,2.7442618569541826
2.300719368790116,2.334646529143659,1.4470404737925904,-1.5136767747144184,1.1691213742347473
0.36126733722759674,1.2875859599012618,-2.671360694306465,-1.992076546576872,0.4218134676172015
-0.4678594219956884,1.1623059767772759,-2.094964609189059,-0.19430710848133254,1.6097053349909123
-0.669827485881022,1.2223803840258132,-1.7576845863614905,-0.7598102678414372,-0.8526712649921903
-1.4218310318038976,1.10719437045925,-1.0880569876617685,0.2646884871477703,2.484400518796068
-2.184856568790371,1.0697041020938798,-0.4817068049526578,1.1558491105594253,0.8839848134937687
-1.9951034728516175,1.149029794218746,-0.26117588876558473,-0.3690489517547147,1.1119540819600553
-2.274779650454128,1.0580499722683838,-0.24018032200612416,1.5847423876367615,0.1191662783638656
-2.184244681274122,1.0981498683543438,-0.13193075385195585,0.9453273194069907,-0.23003474321151535
-1.9656379940834414,1.1854088208164506,0.1191476714095255,-0.9181760307518567,0.6839915008945213
1.5429805690656755,1.2201703078701838,-1.6324962718497213,0.036529091279868905,0.5815170736800358
1.4611314611930226,1.200818896603592,-1.3951988391318946,-0.005403869485077764,1.983973491045819
0.6331887945566065,1.2072695809013994,-0.5647787680380636,0.5895931948734392,-1.6715593489954481
0.6197127888359921,1.2471896381653969,-0.27416385669881155,-0.24107202795388613,-1.4860528978678595
0.0626039074560105,1.2117514015273516,0.28924134961841036,0.04701186875091513,-0.7695828675645326
-0.10407500414300956,1.1732661370466675,0.42294516799105425,0.7497410707029326,-0.8130237148058285
-0.13173583152272644,1.224805563399135,0.6866473246362693,-0.0071176988483007434,-1.7190068880857
-0.7969494986134767,1.1193043188559535,1.151964424048165,1.4795314958867813,-0.5458618604682178
-0.9474421635810745,1.0572735260716009,1.3182871440687276,2.0318156704648804,1.5940025510729379
-0.6244953922308824,-0.006632503546129469,1.622165978754236,-0.8882614609694461,0.8062740321796411
-0.7418104402399268,-0.6792464433149799,1.5261173047767678,1.0097264485381123,-0.5013217824198932
-0.8033664742550235,0.3149244915593581,1.7839225961273044,0.503358236946081,-0.9234920865573095
-0.6149800812417288,-0.3623007768651935,1.9942524286201795,-0.9529716946617249,0.8733871024407267
3.0625948238327387,1.3098144276757724,0.17000725915775294,-0.5177191952858531,-0.27202867015370336
2.9147810415269237,1.2826880124899611,0.3232433181954065,0.01841277573112596,-0.48123985012047565
2.8318301306475706,1.297599402047232,0.5353322413762556,-0.16459443207006327,-0.9644560284757407
2.384769177666389,1.2963434322931515,1.206875126213731,-1.305935595962932,2.5708945776275858
2.0800883683822606,1.238079282199926,1.1823913944086168,0.9471111332973945,-1.7713407823995164
0.40700699277350905,1.4400872243836254,-2.8930708107571483,-1.071291169933189,0.16561725684780906
-0.5515993377306628,1.3482766230080825,-2.2019311074719456,0.3884896248850854,0.003196021138505398
-0.6485998427976655,1.3665113381474092,-2.0079263219472137,0.37654643371965385,-1.3317387955928084
-1.289954947819443,1.364588753590938,-1.262125894362994,0.08907012375779416,-1.0401885866580447
-1.533028273545311,1.3764157549558085,-0.9495463503057547,0.023612072871641642,-1.988308567309082
-2.066040816494634,1.358183185584048,-0.361385162584062,0.12284508450057952,-1.7520325290036425
-2.1867902598622226,1.3103695211318744,-0.16130708268899732,0.43730428002044597,0.2962795430963276
-2.0699540259059606,1.387460237182205,-0.04082040718279124,-0.5346146254743276,-1.4015164350748204
-2.0833274827363426,1.3493033452321908,-0.014761459649311422,0.12273720795975954,-1.0543801432938127
-2.302889370448319,1.237375754221869,0.09952112332660651,1.6144520876429929,1.1360745968587231
1.546848971869701,1.4816566916951095,-1.3396889808444883,-1.2707185297228996,0.5897291493404664
1.391599054080835,1.4288983058398006,-1.1791577884938633,-0.5686799523759556,1.5633425932439846
0.6847532309420801,1.4343199422645663,-0.5179865215202933,-0.1505905819278709,-1.2374494220638563
0.43633775197817676,1.3144590909170037,-0.43425144761878376,1.6797295856000698,0.26694834244892995
0.08807058043850576,1.4335222548394322,0.3055714677778277,-0.42768244887670526,-0.9470945830100456
-0.03267886292908308,1.3857085903872588,0.5056495476728922,-0.11322325335683876,1.1012174890899242
-0.15708243577904332,1.4012152863860776,0.6622087163086083,0.06626314570648965,-0.7707949667666714
-0.7608082346974561,1.3122221392920566,1.2007426824233898,1.0006238082272791,1.3110610163434306
-0.6258612743246172,1.386091793135907,1.3463823648324316,-0.14141507362934075,0.46487500655915376
-0.6763386271708903,0.05896214532368182,1.567431561767676,-0.48258073349559094,1.0680060030919767
-0.7055923926563743,1.4027233862660629,1.5806990951820494,0.048455768447013034,-1.4083328191783948
-0.6459807136024399,1.4068088258102824,1.6797486453521615,-0.011443496389245366,-1.3354188657642352
-0.7435234488874523,1.369916960629455,1.9013748558516037,0.01338450526828355,1.010308529418783
3.030301736559995,0.27854203483276563,0.10896426100029687,-0.13047215505852044,-0.40346015347324393
2.887848686330184,1.4621885377865853,0.2968742006444329,0.1417117545421977,0.07822174865267378
2.812628166121323,-0.40943159706212917,0.4833586579579264,0.20215740943863905,0.23311311282314343
2.1316528047677346,1.4651296435630927,1.2291836409263872,0.20692735649608457,-1.3372308554679246
2.1154552461865794,1.3843116439072258,1.2822108457880457,1.101666960052169,1.1354576880547207
0.02526471335649717,2.215985086198709,-2.706872519235118,-0.05492912339895533,-0.15598406316961566
-0.6412215795330113,2.182816236273703,-1.9751543275101933,-0.03309929051054889,1.1698461130776812
-1.2694936659023874,2.2035370834526242,-1.2276496547689146,-0.5354563007847427,0.6672133506988556
-1.467053197428721,2.2148710417515223,-0.8524714869198241,-0.9624639182615018,1.1077809775599716
-1.973899703073241,2.241925335850546,-0.26090180888401265,-1.2929923072572327,-0.2443089267617675
-2.151872381010962,2.2094171492380728,-0.1451967474514304,-0.4923149173404754,-1.0650330791164668
-2.3012376392687917,2.0672972317282334,-0.2313935233986273,1.7460241856451768,0.6986228440285838
-2.1386841097397173,2.1756062166258756,-0.06653324510688484,0.34554133546848353,-1.570702125603283
-2.314384907762211,2.1145797837853757,0.07253519735541798,1.264095278006747,-0.8200686715201675
1.6240764644584296,2.316611975647101,-1.538225621105387,-1.0712915322601182,-0.2385376558299255
1.3382694557528472,2.197448694116663,-1.5029514325022921,1.122466282406252,-0.12304483880764731
0.7612263206541802,2.254695314715205,-0.7109023955433657,0.045313670108102555,-1.048335926121901
0.3596406143930921,2.1262100473305585,-0.5106938337647725,2.018268769513639,0.30525568539999254
-0.04791081930551439,2.1602395121561013,0.2063292340029084,0.7452937613236421,1.9538469958904947
0.052848791787711805,2.2984060369053108,0.5807536304038524,-1.5239032348088575,0.57439782908546
-0.23340656953098854,2.1182972065727923,0.3388676004326863,2.0873345126008034,-0.09131581109936716
-1.5002277306102951,2.2005265887550416,0.6411846409462039,-0.07988450783202597,-0.3572597132146455
-0.7540678097408546,2.1618562895289437,1.2304485937761451,0.8958977155093949,0.4625463486479429
-0.7670598675277474,2.232948345307122,1.4977855048017323,-0.12575988861045415,-0.8488694733996383
-0.6690759330580917,1.2405421810305512,1.6104636061924298,-0.5650870318237847,0.22063787323807202
-0.5552203166597419,1.572812562187006,1.7605968419396771,-1.3275259061290772,0.020832346414002174
2.9633101204567365,1.804181668515676,0.04868804769231394,-0.08558036971067465,-0.6935246151910464
2.8985616439584363,1.4616481097571148,0.2940290113956479,-0.29293963878584894,0.8563428690980632
2.7082389308490575,2.247528088528909,0.41619315498909976,0.635678191316286,-1.0530995165792476
1.8751510667324702,2.1299182244392485,1.0340664605354806,3.1723290654962946,-0.6100748875574407
0.07136991944863967,2.368966498326608,-2.908735926703911,0.8843277556990734,1.9376652427638545
-0.5710869885798391,2.401306714593999,-2.1881440086566695,0.4557771987009713,0.34354285597756934
-0.625422084568952,2.510524357208936,-1.6897802296335587,-1.6511099165660037,0.1449828265772235
-1.5266443493284714,2.3492859105856545,-1.1831668963526913,0.9646909285863554,0.829487717236846
-1.6993858181287387,2.322624541944593,-1.0622380941806475,1.7431146643622872,-0.3056600943902649
-1.9504945701662695,2.468885079315153,-0.21149655304396794,-1.3273629785705943,0.14939157455659752
-2.1096021188107845,2.447735741997552,-0.07625925094637617,-0.693282819588875,-0.8371029105235781
-2.3176994173920034,2.2917614793247068,-0.2355875128804031,2.0242289869400514,0.09227739039149738
-1.9773540243348025,2.4545954710154105,0.1278875192119527,-1.1821832380432895,0.6982819637303144
1.4765253568180283,2.4355975208620158,-1.6627654027431713,0.41691056925660125,1.9614108293009591
1.4490680308115893,2.5188482591277674,-1.417288267104271,-0.40696257838594524,-0.9047889429517835
1.4183126467381924,2.5443186647872102,-1.144275087206716,-1.1209487045345132,-0.16476183655283944
0.7714458860185179,2.5370885756584305,-0.398645421054608,-1.2621933571543373,-0.0220822941433662
0.08614275450255544,2.5004626846308,0.3319073187274507,-0.6010519749407869,-0.6979740776446351
-0.02035359330410621,2.4810370065098546,0.5318445152723176,-0.5246711741479915,0.24184003385851185
-0.12960576895971632,2.4589575761027547,0.7316963311011287,-0.3751745446841781,1.1072188120990134
-0.8349667936410939,2.351500149090543,1.1484671644985542,1.5480281258603512,0.8170235589633422
-0.6363270387503196,2.4616630530816397,1.3548048395580485,-0.2899522403997006,0.011147540073806191
-0.7235354328319408,1.1770502954223143,1.5505844513282814,-0.145492862444607,0.7970203721803155
-0.7643881734654091,0.8935998194099404,1.539607472519258,0.8349791827113456,0.45723292670535226
-0.579895991298581,0.7886104496166877,1.7570904719551366,-0.5817749227635013,1.2388063072784683
-0.7579151180706287,2.437089913693198,1.911557078368422,-0.03883913841632178,0.7964607189540244
2.9262490323944554,2.5090683298663947,0.05743650237533073,0.5370407375585596,-0.26392285584474684
2.7817419794409397,2.4674642665548068,0.22336219689752865,1.0705940034226422,0.5441375953116505
2.8421143753864166,1.4835233171290798,0.546630418949337,-0.4217140093652537,-1.029043572645176
2.17062673929904,2.5486061673248432,1.2984449916526544,-0.3994728999506362,-0.6421503704617083
0.2511284479632875,1.1596682055037266,-3.048539529009365,0.6738868184529815,-0.29146831482162766
0.0524671134302527,1.205264964626487,-2.698569870697252,0.10580495393998006,-1.7365732836815604
-0.7090409465176227,1.1246765385317372,-2.0632355407205942,1.1113193845463327,-0.748251081433698
-1.2617755705270122,1.1585821575777626,-1.2244298636203126,-0.11439017457791148,0.5095457500561454
-1.5184828164086321,1.164897127619172,-0.9261588194886212,-0.035504648669850966,-0.5872275571418266
-1.9287900779561868,1.1962728401585605,-0.20922113243699614,-1.2353638281888304,0.9869284200860303
-1.998657970183139,1.2338276614512234,0.004572035900912558,-1.633251736302354,-0.29047072958282405
-2.0349576885356537,1.18420965683076,0.004029873522664335,-0.8102467122071397,0.22254456491283742
-2.055148105443912,1.1432967492190154,0.02293457109337001,-0.0807230903759461,0.49535419342037756
-2.1441615735245128,1.1700320346159083,0.22224847807361897,-0.18803576435322086,-1.0795689493207026
1.5587068750592559,1.307491667492017,-1.3434404687876451,-1.4209913640443532,-0.2836127587592069
1.1675509084918534,1.120919130342597,-1.4061690063738208,1.8982159199812796,0.3629903888398718
0.6992986880787588,1.22280131492793,-0.49459899070315977,-0.2097073034693635,0.16363158810339848
0.6733588391109181,1.262953895464302,-0.2201377077967127,-0.9192266439172122,-0.11383027659918217
0.007178596484920387,1.183419408238569,0.22879949911612485,0.5236058671412934,-0.586586858671338
-0.2158252480508086,1.094265508860438,0.32156382956957913,1.9206418886177574,0.34682526432661714
-0.13572001856448856,1.192452674711172,0.6927504970885159,-0.0650253642321095,0.7046127066740514
-0.604420591590701,1.2333893104944245,1.3271602941849157,-0.7554686549394614,-0.27595255126952717
-0.8090076594463427,1.0946487116090862,1.1622966467291185,1.8924500683452556,-0.2895172182041537
-0.8455451541605435,1.1314036997090484,1.4174818311187232,1.1301804728193914,-0.17790275039332232
-0.7149256150404462,1.1551893353420895,1.5756226406492624,0.20321606233610626,-0.23023678532736022
-0.6415589458959361,1.2070118309376925,1.6832922907219765,0.004190275619265144,-1.0259361499936177
-0.682225846740889,1.2036572002423807,1.958462243909097,-0.5947514187295312,1.2857745728106735
3.0445610426033274,1.2807848645698654,0.158026293953882,-0.40456284403390425,1.299872286229999
2.8515721949427104,1.2775667608568964,0.23926732523128885,0.5233618788420341,-2.018472114190386
2.789178434293399,-0.050086006217208746,0.47304345001393955,0.4202909901690151,0.7106025555141307
2.166649142138041,1.2618790632116479,1.2740339216318428,-0.0687047302367276,0.28683014451973304
2.3252084930078167,1.3217823858076019,1.4677075857590207,-1.208602115876687,0.4573724159127378
0.17938486334492418,1.4660984514610318,-2.854394582049349,-0.05512106338671289,-1.8933886037392298
-0.4795556702931467,1.4960918526007339,-1.8434149010947396,-1.6469209548399149,0.7512690187863416
-1.3123365589988032,1.4341322299277401,-1.3105377272366814,0.015875686799086703,-1.981163641796514
-1.2727856898496666,1.4669405894828753,-0.9514472837195848,-1.3992093340587064,0.8337167177435106
-2.134827172553806,1.3336250826460727,-0.4126675769233053,0.7362213516076288,1.335660279466649
-2.258264169868519,1.323165021327443,-0.23972851578853094,0.9595244343475338,1.109549433299691
-2.105486929639547,1.3943529263639165,-0.06388284716930324,-0.2286564206697217,0.6516790661045829
-2.0471122810637667,1.4409972102384128,0.0011295764259118873,-0.5268874959018887,-1.4008505622337175
-2.1624270139206243,1.4307416756709355,0.18820637605412277,-0.3016963326141607,-1.6271787483790308
1.4495150748221128,1.4027996911191662,-1.7042998890702277,1.1022657033989562,1.1927782238515554
1.5100590544228867,1.4990026779796473,-1.3513681206395196,-0.566105875473117,0.5499763612976508
0.7623884160040413,1.4556375951216427,-0.7199503117436287,0.22805060024770957,-0.2732647088804228
0.8451042542503197,1.5487217831512199,-0.33479666716336665,-1.6094969147122986,-0.06456527303663412
0.7638743217828422,1.552246326892395,-0.11194861772128552,-1.7451646934101033,0.08073985718539098
-0.13534651800435718,1.3790817210539152,0.40037086251346365,0.7939975776444297,1.8570603822200058
0.07534140610174633,1.4978474586781538,0.6190865282751936,-1.1384082311535535,0.811087367331526
-0.2262361752033613,1.3933943485458675,0.6255174529609391,1.179074171045189,-0.5536597625995345
-0.6946563016691302,1.4337916709300171,1.254874270749989,0.36465287713662664,-1.0709306947454114
-0.8443945637600994,1.3863407896470172,1.4155762245327255,0.9204597971415346,0.05155341568339775
-0.8002730107452466,1.4045970871902855,1.4807295314781381,0.8603071166364386,-0.8924782520580795
-0.5698216557125151,1.4687475613722505,1.76241096844817,-1.030607297969027,1.7416675950218845
2.9245251489727973,1.531326269213116,-0.0066075578208895135,0.37336103236922996,-1.8595597351055135
2.8570319535215183,0.7311048332769122,0.25440986201944477,0.3996276562691023,2.128710501946836
2.818872844576078,1.5319052357612837,0.5196859217951857,-0.3574722795817257,0.5970214379640931
2.4478815925553556,1.5829078445807365,1.2776185994001426,-1.940444055227063,2.2283870722868766
2.1283967862069497,1.5133871085682142,1.2406714961767373,0.48014394524221304,-1.9481866250039266
0.3989110375304328,1.5224756439602494,-2.9064634694532243,-0.9928461188706466,-0.9243325171697816
-0.4892538122797522,1.4297069529739848,-2.1204178855105607,-0.1369066554019316,1.2278704862934064
-0.6117585090476252,1.5113644389716168,-1.69359660611519,-1.5220758866978414,0.28604382415838375
-1.5129807738071444,1.3501259923483353,-1.1869832728343226,1.0937249584545177,0.9705487148180063
-1.5357491208941396,1.3840969682653448,-0.9086609714812504,0.2843693494941063,1.470587495207184
-2.0050005954237022,1.4421650044605285,-0.28685542915333934,-0.4766110647313669,-0.4528140605969189
-2.0005011021991934,1.4871600430244598,0.02008387205082876,-1.5746538272802042,0.3445313728861295
-2.2222323209361643,1.3256737490281532,-0.15355288980874607,1.2872015560429357,1.1252583472542699
-2.1204805306046235,1.39204719255829,-0.04047660641348097,0.6068019249583224,-0.8701702939782814
1.3538497307818351,1.3813172893900865,-1.8096667784802831,1.9893803670668937,0.6159385614127664
1.4490976861771643,1.5141763095669871,-1.4354131435114503,-0.13358497172356995,-0.9123812719175585
1.4643400442370234,1.5703256706746391,-1.1230793401357093,-1.4001130457552682,-0.28058883118163136
0.6555872200602006,1.4855643598482318,-0.5383925468289457,0.23810465225884883,-1.2932278987580912
0.04527064940087424,1.4792546410996368,0.2708569425436273,0.1053563621042274,-1.151526386251216
-0.10212745887304348,1.4432928690083084,0.4278686393118501,0.6147678932796621,-0.657672254388875
-0.26591531515166167,1.3991653133073647,0.5704864554384692,1.3416388299203275,-0.3869067823361147
-0.8008523378861391,1.3606082778384154,1.166113537905245,1.4605467905371938,1.1810645463649054
-0.5681277826059847,1.4845512601381645,1.4082224627786095,-0.7382925177083903,0.7468218438427078
-0.6900030983108619,-0.11188961718105513,1.5329202992794728,-0.2958954225622818,-1.5033944241656754
-0.7850207792737153,1.3914752731126592,1.5321285981548076,1.0557632883342647,0.6044486387524359
-0.5372217719863764,1.5100827543188766,1.804358128522302,-1.1161021644009372,0.48408624555676216
-0.6055746125823119,-0.060677557266827394,2.004428517221582,-1.1818988558318984,0.7888451903670235
3.042921411960551,1.565828558056386,0.1553131090974836,-0.41297931310306774,-0.02534221027391888
2.8158564351958946,1.476572395302679,0.24100857030421932,0.9831126680994849,0.9081785827132137
2.259276875677003,1.5797624213665598,1.3733253647615373,-1.0643285424506457,0.3165039231275963
0.17581914072477092,0.9132033640407875,-2.58420515880734,-1.3090205834257156,0.3707866560510836
-0.6064111697803704,0.8268833613084107,-1.9740938062200528,-0.060656392986027464,0.4330376602351274
-1.1598409990013698,0.8842192673243199,-1.1479077941177807,-1.356517030428864,0.7480240902787488
-1.5141906123188515,0.8321648654034166,-0.9372773754124925,-0.12357351477217306,-0.5209215381498912
-1.955826846406838,0.8524142519203072,-0.25602555745868155,-1.035689580976638,0.7560364559732726
-2.022388009281491,0.875491425087193,-0.02954275363622863,-1.4361561942430583,0.4959089374275879
-2.2256697727571537,0.7341993372912765,-0.18742291256136337,1.285822397986588,0.40780026724113877
-1.9404109618263112,0.8921166041000679,0.1062138650603113,-1.4137526433380223,-0.5236447634683101
-2.2456340013284493,0.7787258736866883,0.10935155822990786,0.8760652787452649,-1.1852179115810801
1.4463906299369236,0.7952429228917803,-1.7080628336023864,1.3666264248897186,1.8981377113538274
